site_id,lon,lat,block_id,OC_gkg
40883024,6.730043361330837,50.28135648225777,6,52.7
40923018,6.789781327724786,50.22907453272202,6,31.0
41462942,7.580837766920435,49.56486021164404,6,34.3
41502948,7.63347904256984,49.61992693856057,6,27.6
40822936,6.700668451540128,49.48859324402229,6,83.0
40882942,6.779810028071059,49.54482778080818,6,36.7
41122926,7.119732531581885,49.410080488190246,6,23.8
44923048,12.411438375744751,50.518511717265326,9,47.9
44163274,11.401103175695525,52.566940059643066,7,52.4
44223286,11.493270323846188,52.67365991539647,7,17.1
44243278,11.520309613898185,52.60143536655326,7,74.6
44283316,11.591725678985688,52.94207652229138,7,33.7
44523310,11.94611105857084,52.88287754506791,7,38.6
44563260,11.985187773430038,52.43282158772402,7,14.2
44623270,12.077534584637524,52.52112598015297,7,88.5
44703302,12.209766594459918,52.80643091438933,7,8.0
44883184,12.418265571904058,51.74147814506564,7,15.9
45163194,12.828975319803504,51.82223668910799,7,46.3
42403530,8.7387661681505,54.86932213284141,8,23.5
42683456,9.18792381021026,54.20798242067261,8,176.3
42763462,9.309555699680043,54.26259998994708,8,29.1
42763506,9.30290816657756,54.65803837801649,8,210.5
42843466,9.43181640984871,54.299251253539154,8,30.5
42903450,9.525600525510788,54.15579030266527,8,146.0
42903482,9.522276758959546,54.44334102511193,8,99.7
42943458,9.586057144132033,54.22792501998006,8,258.4
43023484,9.707060212902933,54.4619361514932,8,39.3
43443464,10.353038733713278,54.28200360008406,8,28.8
43283052,10.098815508307457,50.57977681964228,1,61.7
43723032,10.717215749895333,50.39777814307966,9,37.8
43803090,10.83902730242194,50.91835185022692,9,53.6
44223106,11.440629048196785,51.05633307786768,9,40.2
44563084,11.91718530642219,50.85160702461684,9,25.1
44663072,12.054447881835651,50.74129390772696,9,38.6
41403376,7.274422423507267,53.46121292498405,2,42.5
42583080,9.105817793241735,50.82807116417291,1,26.3
44322920,11.528484282983673,49.38250220896778,3,32.6
45182836,12.67096166132688,48.60527982514757,3,10.5
45222866,12.739862443618849,48.87360660051407,3,17.4
44903340,12.525883742941575,53.14186184147956,7,10.7
42623080,9.16259131919809,50.82852032181497,1,15.8
42703082,9.27586887652556,50.847205279724655,1,16.5
42783106,9.386631151057498,51.06360943166905,1,16.6
42803098,9.416006060848206,50.9918340404679,1,15.5
42803112,9.414478924865204,51.11768801177305,1,14.9
43663228,10.657567615029796,52.15991340440851,5,44.2
42362802,8.854199682159857,48.32554444567275,4,31.5
44882852,12.270941865308458,48.75817308650471,3,14.0
42683078,9.248021102717855,50.81109300530305,1,9.2
42623116,9.156752269851312,51.15209348715482,1,12.7
42643126,9.183701728374896,51.24219451015201,1,12.3
42763102,9.358603714192968,51.027497157247446,1,13.2
42843100,9.47277958680456,51.010069840735525,1,21.4
43503258,10.426341260897432,52.430575799513726,5,15.7
43623216,10.597739817107437,52.05238506489941,5,36.2
43703224,10.715419119327096,52.12362146693008,5,15.8
42022908,8.364977178428367,49.27308740736202,6,9.0
43983086,11.094148843111885,50.88026328218025,9,31.6
44162978,11.322410756806654,49.90675900877993,9,38.3
45283260,13.042954020480774,52.41045353714945,0,33.2
41883154,8.085241798953547,51.48105654419939,2,31.6
45983106,13.948006669231193,50.99803241592832,0,41.4
43503106,10.413675015391346,51.06450774695317,9,118.6
